"Product ID","SKU","Product Name","Price","Original Price","Brand Name","Discount","Thumbnail URL","Short Description","Images","Colors","Size","Rating Average","Review Count","Discount Rate","Quantity Sold","URL Key","URL Path","Short URL","Type","CreateTime"
"275356019","9328335580744","Dép Nam Quai Ngang Đế Doctor BIGGBEN Da Bò Thật DN338","329000.0","500000.0","BIGGBEN","171000.0","https://salt.tikicdn.com/cache/280x280/ts/product/21/24/76/3e3df409ed9c5f516f8837d11cf4daf3.jpg","Thương hiệu: BIGBENDép Nam với chất liệu da Bò bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp bạn Nam luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm.Dép Nam được xử lý đặc biệt để t...","https://salt.tikicdn.com/cache/w1200/ts/product/21/24/76/3e3df409ed9c5f516f8837d11cf4daf3.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/32/f4/c8/50d3209846284503d1fd96b15154bca8.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/ef/6d/1c/957831a800d5cfd79fcab131f73a2069.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/1f/68/d5/ff6e356e21d3d6ba806cec7587fd4648.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/9e/cf/81/e31fb8dd8703d063cd9e7e70da1414cb.jpg","Nâu;Đen","38;39;40;41;42;43;44","5.0","1","34","1","dep-nam-quai-ngang-de-doctor-biggben-da-bo-that-dn338-p275356019","dep-nam-quai-ngang-de-doctor-biggben-da-bo-that-dn338-p275356019.html?spid=275356023","https://tiki.vn/product-p275356019.html?spid=275356023","configurable","2024-10-26T14:15:31.673525200"
"217023191","3301762672117","Dép đúc quai ngang vân gỗ nam, nữ siêu nhẹ DUWA - Hàng chính hãng - TK211","88500.0","159000.0","DUWA","70500.0","https://salt.tikicdn.com/cache/280x280/ts/product/48/2e/60/5221e1af3e57ebe3841ce9fee54a231b.jpg"," Các sản phẩm giày dép nam nữ được chúng tôi nghiên cứu kỹ lưỡng về size chân, sở thích, nhu cầu sử dụng của người Việt Nam.Điểm nổi bật của sản phẩm là kiểu dáng trẻ trung, năng động. Sản phẩm th...","https://salt.tikicdn.com/cache/w1200/ts/product/48/2e/60/5221e1af3e57ebe3841ce9fee54a231b.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/42/bb/37/30c3aade783e9ceddc5c05615396120b.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/aa/ce/7c/1aa4545b272f0bc6c15f37c59351debb.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/0e/5c/c4/7767fc85e1acf526787128ce57cedc91.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/cf/22/65/5a208fed768b5a2adb46969bae56aec9.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/03/72/4f/3879a284775e6338e4cdfeb69e1eae5e.jpg","Trắng;Vàng;Xanh lá;Đen.","35;36;37;38;39;40;41;42","4.7","21","44","115","dep-duc-quai-ngang-van-go-nam-nu-sieu-nhe-duwa-hang-chinh-hang-tk211-p217023191","dep-duc-quai-ngang-van-go-nam-nu-sieu-nhe-duwa-hang-chinh-hang-tk211-p217023191.html?spid=217023231","https://tiki.vn/product-p217023191.html?spid=217023231","configurable","2024-10-26T14:15:35.800153200"
"275021490","4937308090382","Giày Sport Trekking, Giày Leo Núi, Giày Phượt, Giày Đi Bộ Dã Ngoại Siêu Nhẹ","119000.0","119000.0","Sport","0.0","https://salt.tikicdn.com/cache/280x280/ts/product/55/ce/03/1b0f7a22be0095997a9e0d0ba243bfc9.jpg"," Thông tin sản phẩm Thương hiệu : SportMàu sắc: Đen, Trời, Rêu, MựcForm giày cứng cáp, được làm bằng nhựa cao su dẻo nên rất bền, nhẹ, không thấm nước và êm chânBảng size cực rộng từ 39-44Giày thiết k...","https://salt.tikicdn.com/cache/w1200/ts/product/55/ce/03/1b0f7a22be0095997a9e0d0ba243bfc9.jpg","Mực;Rêu;Trời;Đen","39;40;41;42;43;44","0.0","0","0","3","giay-sport-trekking-giay-leo-nui-giay-phuot-giay-di-bo-da-ngoai-sieu-nhe-p275021490","giay-sport-trekking-giay-leo-nui-giay-phuot-giay-di-bo-da-ngoai-sieu-nhe-p275021490.html?spid=275021494","https://tiki.vn/product-p275021490.html?spid=275021494","configurable","2024-10-26T14:15:39.910067200"
"31649352","9733835371144","2 cặp miếng lót mũi giày nam cao su non đệm êm ngón chân - buybox - BBPK50","26000.0","30000.0","buybox","4000.0","https://salt.tikicdn.com/cache/280x280/ts/product/91/45/a0/10e3405e04cfc0b47fe36f80768cc20c.jpg","2 cặp miếng lót mũi giày nam cao su non đệm êm ngón chân - buybox - BBPK50Hàng ngày, vì tính chất công việc, hoc tập và lao động mà chúng ta buộc phải thường xuyên sử dụng giày. Không ít trường hợp ...","https://salt.tikicdn.com/cache/w1200/ts/product/91/45/a0/10e3405e04cfc0b47fe36f80768cc20c.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/11/b7/09/752dc9da9355c1b466fe1623435bfe94.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/e0/b6/a0/6d6620179037dd211cc903ea4bc9a45e.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/d4/b1/9d/44d9c5e5f4fd255c31d194579024629e.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/c4/b5/c2/d209c27b0b37cb5a94a3e474211e7fff.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/9d/a5/4f/d6bb63cfb70e17dd4f4be4224d3d217f.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/9b/c7/97/e031765a1a4c6da15f8c0cbca2a73e05.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/6d/df/cb/3fb5d0a4ba4d0e10f858ad175cab4844.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/4f/40/a0/086bd7b40f9881751c0d0bb05ab3f03a.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/00/61/bc/41eb6bc298c13855c3588e81f3028c51.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/72/48/c6/a1802813bd63662bf92e1e2706ac38ad.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/d2/70/0d/5ce5d3f51dfd5a937fb2723ed1a19220.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/0c/a0/25/85a3a9d9cf74b9b0c5768906ec87fec5.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/02/c1/6e/6055e6b2099b3a6d0523f3f5d0de4926.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/82/c6/ac/45c28cd803b6a39d7aab70c37635f6e6.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/87/a9/a0/b18508590a8a8b756c54943d239100ca.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/99/08/f7/50ce5ec518bb45b38c7a4f63ff6dfb29.jpg","1 cặp Kem + 1 cặp Đen;2 cặp màu Kem","","4.5","82","13","821","2-cap-mieng-lot-mui-giay-nam-cao-su-non-dem-em-ngon-chan-buybox-bbpk50-p31649352","2-cap-mieng-lot-mui-giay-nam-cao-su-non-dem-em-ngon-chan-buybox-bbpk50-p31649352.html?spid=31649358","https://tiki.vn/product-p31649352.html?spid=31649358","configurable","2024-10-26T14:15:44.708250900"
"186756284","8515116859077","Giày đốc mũi trơn nam da mềm, đế cao khâu đế thanh lịch","171000.0","350000.0","Giày Phong Cách Lê Sang S","179000.0","https://salt.tikicdn.com/cache/280x280/ts/product/79/c1/66/d7330073cde473a04e4bd7389ebfc0c5.jpg","Giày Đốc Đế TĂNG CHIỀU CAO Lịch Lãm với chất liệu bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp bạn nam luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.Giày đượ...","https://salt.tikicdn.com/cache/w1200/ts/product/79/c1/66/d7330073cde473a04e4bd7389ebfc0c5.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/06/7a/63/570e43ea4c13931b0044e598fac4258f.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/01/2f/29/c35c06f24bf1b2555a5482012c9e9a82.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/28/1d/fc/4d072ba1d76921b5932f7209e012f59b.jpg","38;39;40;41;42;43","","4.6","33","51","102","giay-doc-mui-tron-nam-da-mem-de-cao-khau-de-thanh-lich-p186756284","giay-doc-mui-tron-nam-da-mem-de-cao-khau-de-thanh-lich-p186756284.html?spid=186756292","https://tiki.vn/product-p186756284.html?spid=186756292","configurable","2024-10-26T14:15:49.418601200"
"273846963","2617678375268","Giày thời trang nam NIKE NIKE FULL FORCE LO","1899000.0","2749000.0","Nike","850000.0","https://salt.tikicdn.com/cache/280x280/ts/product/25/94/36/d4bfd32dabe48324d906081a9e3dc6f1.jpg","Giày thời trang nam NIKE NIKE FULL FORCE LONike là nhà cung cấp toàn cầu về giày, quần áo và dụng cụ thể thao số một thế giới. Được thành lập vào ngày 25 tháng 1 năm 1964 với tên Blue Ribbon Sports b...","https://salt.tikicdn.com/cache/w1200/ts/product/25/94/36/d4bfd32dabe48324d906081a9e3dc6f1.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/f6/36/d6/2a3726bf1726e50827617d36928300bb.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/4d/c9/13/02e60c83a84671374f8ccf8b4af97cc1.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/8a/90/a2/037518d341bdb9a1ce0aa2af01cc60a1.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/b3/4b/6c/5aa87d7649b00a496a773a31a39831ed.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/ca/d3/96/4a3141bc871aca40054d8d78bf47aa6e.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/27/df/47/cc91c135c95c17a0aad71c4db3b28d2c.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/30/a0/12/771dcc9386f8490f21cb5dc4106fdf89.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/6b/4d/76/4d45c51ecf22b8ff97090d7eafcfac8e.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/40/10/d0/5fd9e686115139061c893e6333b49b8d.jpg","WHITE/BLACK-PEWTER-SAIL;WHITE/MYSTIC RED-BLACK-SAIL;WHITE/POLAR-BLACK-SAIL","7.5 US;8 US;8.5 US","5.0","5","31","16","giay-thoi-trang-nam-nike-nike-full-force-lo-p273846963","giay-thoi-trang-nam-nike-nike-full-force-lo-p273846963.html?spid=273847027","https://tiki.vn/product-p273846963.html?spid=273847027","configurable","2024-10-26T14:15:54.793768400"
"275677678","7161059453741","Giày boots nam khóa kéo đế combat tăng 5cm - khóa kéo combat","239000.0","400000.0","Giày Phong Cách Lê Sang S","161000.0","https://salt.tikicdn.com/cache/280x280/ts/product/05/a3/46/780ccfebb2617180874dca13bb1d19cf.jpg","Giày Đốc Lê Sang Đế TĂNG CHIỀU CAO Lịch Lãm với chất liệu bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp bạn nam luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc....","https://salt.tikicdn.com/cache/w1200/ts/product/05/a3/46/780ccfebb2617180874dca13bb1d19cf.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/7a/00/fd/a890b1d6e98fc009a6f9769e7aa1136e.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/f5/a9/cf/24425322379313f5e4d37322f000a51b.jpg","39;40;41;42;43;44","","5.0","1","40","3","giay-boots-nam-khoa-keo-de-combat-tang-5cm-khoa-keo-combat-p275677678","giay-boots-nam-khoa-keo-de-combat-tang-5cm-khoa-keo-combat-p275677678.html?spid=275677686","https://tiki.vn/product-p275677678.html?spid=275677686","configurable","2024-10-26T14:15:59.712833400"
"134744983","8018001962778","Giày da nam, giày oxford công sở Bụi Leather G104 - Da bò Nappa cao cấp - Bảo hành 12 tháng","515000.0","840000.0","Bụi Leather","325000.0","https://salt.tikicdn.com/cache/280x280/ts/product/14/16/b1/9bf84eeaab831dfdae7df526808c9a77.jpg"," Giày da nam oxford công sở G104, giày nam da bò nappa cao cấp màu nâu có dây buộc, mặt trơn có viền Bụi leather hộp sang trọng BH 12 thánggiày tây; giày tây nam; giày tây ...","https://salt.tikicdn.com/cache/w1200/ts/product/14/16/b1/9bf84eeaab831dfdae7df526808c9a77.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/df/8d/9a/9bf5c01b42fb02ea0963b7795327218f.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/e0/ac/a4/4e5742b479585301ec6066f14db5bbb0.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/22/e6/3f/70506c154bc7382b400e8d70866989ab.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/dd/7c/32/c6a59a05e43f1b875d12406a812ff4ed.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/28/de/96/98de68183b8c6fed3c35b233019d0d34.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/a0/fa/bd/791a99d1efb22fcb6414eb2fc084216e.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/d1/01/8e/8f4fa43b19d35a811531716da2891430.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/76/3e/b2/327a0ff34b34f1114f566e641c1c49fb.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/7a/07/93/b2774f22dc2fb73bb63a82d9730b2d94.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/17/c8/ae/d45722d1800db9d02ec52e22f14a2558.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/a3/a3/9c/2234f5b2ceabc68c761b34e7816dd7e4.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/ea/56/41/ce2d01baf8d7659c7e79af25b1e4b4f4.jpg","Màu nâu;Màu đen;Màu đen+Bộ vệ sinh;Nâu + Bộ Vệ Sinh","38;39;40;41;42;43;44","4.8","57","39","136","giay-da-nam-giay-oxford-cong-so-bui-leather-g104-da-bo-nappa-cao-cap-bao-hanh-12-thang-p134744983","giay-da-nam-giay-oxford-cong-so-bui-leather-g104-da-bo-nappa-cao-cap-bao-hanh-12-thang-p134744983.html?spid=134745031","https://tiki.vn/product-p134744983.html?spid=134745031","configurable","2024-10-26T14:16:03.845505800"
"84746358","7611194585745","Giày Da Nam Cao Cấp Thanh Lịch - 5N","133000.0","253500.0","Lê Sang","120500.0","https://salt.tikicdn.com/cache/280x280/ts/product/11/87/3b/32ee74a54454ec857b9b459477801aaf.jpg","Size: 39 đến 43Màu: Đen, NâuKiểu dáng: Giày xỏ, mũi nhọn, đế đã khâuGiày Lười Da Cao Cấp Nam Lê Sang với chất liệu bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp bạn nam luôn thoải mái, tự ...","https://salt.tikicdn.com/cache/w1200/ts/product/11/87/3b/32ee74a54454ec857b9b459477801aaf.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/42/c7/f0/89f7d48f914527ce97203373c430c5c4.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/56/b0/b4/b2a906857050a0f23cdd87426c3d9956.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/bc/8b/a8/b726bb57f99ad932260437a1fa52ed36.jpg;https://salt.tikicdn.com/cache/w1200/ts/product/c0/5e/b6/ccbfe268ed4e71b65dd6d73f37522409.jpg","39;40;41;42;43","Màu Nâu;Màu Đen","3.9","9","48","29","giay-da-nam-cao-cap-thanh-lich-5n-p84746358","giay-da-nam-cao-cap-thanh-lich-5n-p84746358.html?spid=84746364","https://tiki.vn/product-p84746358.html?spid=84746364","configurable","2024-10-26T14:16:07.681394700"
"1589773","6439546438369","Giày Tây Nam Da Bò SUNPOLO SU3020N - Nâu","890000.0","890000.0","SUNPOLO","0.0","https://salt.tikicdn.com/cache/280x280/ts/product/e7/98/51/5b8f97703bd94e0657eec2b8eceb27b7.png","Giày Tây Nam Da Bò SUNPOLO SU3020N với chất liệu da bò bền đẹp kết hợp đế cao su êm nhẹ chống trơn trượt giúp bạn nam luôn thoải mái, tự tin khi đi chơi, dạo phố, đi làm nơi công sở hay đi dự tiệc.G...","https://salt.tikicdn.com/cache/w1200/ts/product/e7/98/51/5b8f97703bd94e0657eec2b8eceb27b7.png;https://salt.tikicdn.com/cache/w1200/ts/product/89/ff/39/e954d627c83cd8f55e51645e53963e2b.png;https://salt.tikicdn.com/cache/w1200/ts/product/f3/58/f0/eddd04729e8c0ffd195d02054761da56.png;https://salt.tikicdn.com/cache/w1200/ts/product/8a/e4/93/3a1190ce45f3169737673011e3e56909.png;https://salt.tikicdn.com/cache/w1200/ts/product/4f/01/4e/87f7b1a0913b6bb6481fa9c344d83f8c.png;https://salt.tikicdn.com/cache/w1200/ts/product/16/1a/2d/a30a7b100cd25bfe42385b8c4ba0489b.png","Size 38;Size 39;Size 40;Size 41;Size 42;Size 43","","0.0","0","0","12","giay-tay-nam-da-bo-sunpolo-su3020n-nau-p1589773","giay-tay-nam-da-bo-sunpolo-su3020n-nau-p1589773.html?spid=1592741","https://tiki.vn/product-p1589773.html?spid=1592741","configurable","2024-10-26T14:16:11.763317100"
